NODE_KEY,BP_ROLE,EMAIL_ADDRESS,PHONE_NUMBER,FAX_NUMBER,WEB_ADDRESS,ADDRESS_GUID_NODE_KEY,BP_ID,COMPANY_NAME
000D3A0544961EE998C108E9E264E044,1,customer-tamara.flaig@brl-ag.de,6843585642,6843585004,http://www.brl-ag.de,000D3A0544961EE998C108E9E24BE044,100000038,Bionic Research Lab
000D3A0544961EE998C108E9E2650044,1,customer-sunita-kapoor@it-trade.in,4203876954,4203876004,http://www.it-trade.in,000D3A0544961EE998C108E9E24C4044,100000039,Indian IT Trading Company
000D3A0544961EE998C108E9E2652044,1,customer-pawel-lewandoski@catf.pl,8367920106,8367920004,http://www.catf.pl,000D3A0544961EE998C108E9E24CA044,100000040,Chemia A Technicznie Fabryka
000D3A0544961EE998C108E9E2654044,1,customer-laura.campillo@saitc.ar,1438907230,1438907004,http://www.saitc.ar,000D3A0544961EE998C108E9E24D0044,100000041,South American IT Company
000D3A0544961EE998C108E9E2656044,1,customer-jian.si@siwusha.cn,7412697340,7412697004,http://www.siwusha.cn,000D3A0544961EE998C108E9E24D6044,100000042,Siwusha
000D3A0544961EE998C108E9E2658044,1,customer-frederik.christensen@dftc.dk,3102050749,3102050004,http://www.dftc.dk,000D3A0544961EE998C108E9E24DC044,100000043,Danish Fish Trading Company
000D3A0544961EE998C108E9E265A044,1,customer-mirjam.schmidt@sorali.de,3102050749,3102050004,http://www.sorali.de,000D3A0544961EE998C108E9E24E2044,100000044,Sorali
000D3A0544961EE998C108E9E265C044,1,customer-dummy_address@sap.com,3102050749,3102050004,http://www.sap.com,000D3A0544961EE998C108E9E24E8044,100000045,Consumer
000D3A0544961EE998C108E9E265E044,2,supplier-do.not.reply@sap.com,622734567,622734004,http://www.sap.com,000D3A0544961EE998C108E9E24EE044,100000046,SAP
000D3A0544961EE998C108E9E2660044,2,supplier-dagmar.schulze@beckerberlin.de,3088530,3088004,http://www.beckerberlin.de,000D3A0544961EE998C108E9E24F4044,100000047,Becker Berlin
000D3A0544961EE998C108E9E2662044,2,supplier-maria.brown@delbont.com,3023352668,3023352004,http://www.delbont.com,000D3A0544961EE998C108E9E24FA044,100000048,DelBont Industries
000D3A0544961EE998C108E9E2664044,2,supplier-saskia.sommer@talpa-hannover.de,511403266,511403004,http://www.talpa-hannover.de,000D3A0544961EE998C108E9E2500044,100000049,Talpa
000D3A0544961EE998C108E9E2666044,2,supplier-bob.buyer@panorama-studios.biz,2244668800,2244668004,http://www.panorama-studios.biz,000D3A0544961EE998C108E9E2506044,100000050,Panorama Studios
000D3A0544961EE998C108E9E2668044,2,supplier-bart.koenig@tecum-ag.de,2511415,2511004,http://www.tecum-ag.de,000D3A0544961EE998C108E9E250C044,100000051,TECUM
000D3A0544961EE998C108E9E266A044,2,supplier-yoko.nakamura@asia-ht.com,9078563412,9078563004,http://www.asia-ht.com,000D3A0544961EE998C108E9E2512044,100000052,Asia High tech
000D3A0544961EE998C108E9E266C044,2,supplier-sophie.ribery@laurent-paris.com,149744423,149744004,http://www.laurent-paris.com,000D3A0544961EE998C108E9E2518044,100000053,Laurent
000D3A0544961EE998C108E9E266E044,2,supplier-victor.sanchez@avantel.com,7257716,7257004,http://www.avantel.com,000D3A0544961EE998C108E9E251E044,100000054,AVANTEL
000D3A0544961EE998C108E9E2670044,2,supplier-jorge.velez@telecomunicacionesstar.com,1133557799,1133557004,http://www.telecomunicacionesstar.com,000D3A0544961EE998C108E9E2524044,100000055,Telecomunicaciones Star
000D3A0544961EE998C108E9E2672044,2,supplier-franklin.jones@pear-computing.com,6789012345,6789012004,http://www.pear-computing.com,000D3A0544961EE998C108E9E252A044,100000056,Pear Computing Services
000D3A0544961EE998C108E9E2674044,2,supplier-joseph_gschwandtner@alp-systems.at,6623612804,6623612004,http://www.alp-systems.at,000D3A0544961EE998C108E9E2530044,100000057,Alpine Systems
000D3A0544961EE998C108E9E2676044,2,supplier-george_d_grant@newlinedesign.co.uk,2589436180,2589436004,http://www.newlinedesign.co.uk,000D3A0544961EE998C108E9E2536044,100000058,New Line Design
000D3A0544961EE998C108E9E2678044,2,supplier-sarah.schwind@hepa-tec.de,4507867136,4507867004,http://www.hepa-tec.de,000D3A0544961EE998C108E9E253C044,100000059,HEPA Tec
000D3A0544961EE998C108E9E267A044,2,supplier-theodor.monathy@anavideon.com,5850428367,5850428004,http://www.anavideon.com,000D3A0544961EE998C108E9E2542044,100000060,Anav Ideon
000D3A0544961EE998C108E9E267C044,2,supplier-robert_brown@rb-entertainment.ca,7609448173,7609448004,http://www.rb-entertainment.ca,000D3A0544961EE998C108E9E2548044,100000061,Robert Brown Entertainment
000D3A0544961EE998C108E9E267E044,2,supplier-jorgemontalban@motc.mx,6879342945,6879342004,http://www.motc.mx,000D3A0544961EE998C108E9E254E044,100000062,Mexican Oil Trading Company
000D3A0544961EE998C108E9E2680044,2,supplier-johanna.esther@meliva.de,2208791738,2208791004,http://www.meliva.de,000D3A0544961EE998C108E9E2554044,100000063,Meliva
000D3A0544961EE998C108E9E2682044,2,supplier-miguel.luengo@compostela.ar,4440238917,4440238004,http://www.compostela.ar,000D3A0544961EE998C108E9E255A044,100000064,Compostela
000D3A0544961EE998C108E9E2684044,2,supplier-isabel.nemours@pateu.fr,6328490087,6328490004,http://www.pateu.fr,000D3A0544961EE998C108E9E2560044,100000065,Pateu
000D3A0544961EE998C108E9E2686044,2,supplier-igor.tarassow@retc.ru,4050378468,4050378004,http://www.retc.ru,000D3A0544961EE998C108E9E2566044,100000066,Russian Electronic Trading Company
000D3A0544961EE998C108E9E2688044,2,supplier-alexis.harper@flor-hc.com,6065470312,6065470004,http://www.flor-hc.com,000D3A0544961EE998C108E9E256C044,100000067,Florida Holiday Company
000D3A0544961EE998C108E9E268A044,2,supplier-c.alfaro@quimica-madrilenos.es,7980023486,7980023004,http://www.quimica-madrilenos.es,000D3A0544961EE998C108E9E2572044,100000068,Quimica Madrilenos
000D3A0544961EE998C108E9E268C044,2,supplier-sven.j@getraenke-janssen.de,3629731486,3629731004,http://www.getraenke-janssen.de,000D3A0544961EE998C108E9E2578044,100000069,Getr�nkegro�handel Janssen
000D3A0544961EE998C108E9E268E044,2,supplier-yoshiko.kakuji@jateco.jp,3206580974,3206580004,http://www.jateco.jp,000D3A0544961EE998C108E9E257E044,100000070,JaTeCo
000D3A0544961EE998C108E9E2690044,2,supplier-alessio.galasso@tcdr.it,4580963184,4580963004,http://www.tcdr.it,000D3A0544961EE998C108E9E2584044,100000071,Tessile Casa Di Roma
000D3A0544961EE998C108E9E2692044,2,supplier-romain.le_mason@verdo.fr,1012697341,1012697004,http://www.verdo.fr,000D3A0544961EE998C108E9E258A044,100000072,Vente Et R�paration de Ordinateur
000D3A0544961EE998C108E9E2694044,2,supplier-martha.calcagno@dpg.ar,7345697824,7345697004,http://www.dpg.ar,000D3A0544961EE998C108E9E2590044,100000073,Developement Para O Governo
000D3A0544961EE998C108E9E2696044,2,supplier-beatriz.da_silva@brazil-tec.br,469614115,469614004,http://www.brazil-tec.br,000D3A0544961EE998C108E9E2596044,100000074,Brazil Technologies
000D3A0544961EE998C108E9E2698044,2,supplier-anthony.lebouef@crtu.ca,6839542781,6839542004,http://www.crtu.ca,000D3A0544961EE998C108E9E259C044,100000075,C.R.T.U.
000D3A0544961EE998C108E9E269A044,2,supplier-lisa.felske@jologa.ch,6714954542,6714954004,http://www.jologa.ch,000D3A0544961EE998C108E9E25A2044,100000076,Jologa
000D3A0544961EE998C108E9E269C044,2,supplier-jonathan.d.mason@baleda.com,2483693027,2483693004,http://www.baleda.com,000D3A0544961EE998C108E9E25A8044,100000077,Baleda
000D3A0544961EE998C108E9E269E044,2,supplier-amelie.troyat@angere.fr,2094573421,2094573004,http://www.angere.fr,000D3A0544961EE998C108E9E25AE044,100000078,Anger�
000D3A0544961EE998C108E9E26A0044,2,supplier-pete_waltham@pc-gym-tec.com,4136278910,4136278004,http://www.pc-gym-tec.com,000D3A0544961EE998C108E9E25B4044,100000079,PC Gym Tec
000D3A0544961EE998C108E9E26A2044,2,supplier-ryu.toshiro@jip.jp,3540671320,3540671004,http://www.jip.jp,000D3A0544961EE998C108E9E25BA044,100000080,Japan Insurance Partner
000D3A0544961EE998C108E9E26A4044,2,supplier-jose-lopez@en-ar.ar,7315064077,7315064004,http://www.en-ar.ar,000D3A0544961EE998C108E9E25C0044,100000081,Entertainment Argentinia
000D3A0544961EE998C108E9E26A6044,2,supplier-dahoma.lawla@agadc.co.za,4381762683,4381762004,http://www.agadc.co.za,000D3A0544961EE998C108E9E25C6044,100000082,African Gold And Diamond Corporation
000D3A0544961EE998C108E9E26A8044,2,supplier-jefferson.parker@pico-bit.com,9703586412,9703586004,http://www.pico-bit.com,000D3A0544961EE998C108E9E25CC044,100000083,PicoBit
000D3A0544961EE998C108E9E26AA044,2,supplier-tamara.flaig@brl-ag.de,6843585642,6843585004,http://www.brl-ag.de,000D3A0544961EE998C108E9E25D2044,100000084,Bionic Research Lab
000D3A0544961EE998C108E9E26AC044,2,supplier-sunita-kapoor@it-trade.in,4203876954,4203876004,http://www.it-trade.in,000D3A0544961EE998C108E9E25D8044,100000085,Indian IT Trading Company
000D3A0544961EE998C108E9E26AE044,2,supplier-pawel-lewandoski@catf.pl,8367920106,8367920004,http://www.catf.pl,000D3A0544961EE998C108E9E25DE044,100000086,Chemia A Technicznie Fabryka
000D3A0544961EE998C108E9E26B0044,2,supplier-laura.campillo@saitc.ar,1438907230,1438907004,http://www.saitc.ar,000D3A0544961EE998C108E9E25E4044,100000087,South American IT Company
000D3A0544961EE998C108E9E26B2044,2,supplier-jian.si@siwusha.cn,7412697340,7412697004,http://www.siwusha.cn,000D3A0544961EE998C108E9E25EA044,100000088,Siwusha
000D3A0544961EE998C108E9E26B4044,2,supplier-frederik.christensen@dftc.dk,3102050749,3102050004,http://www.dftc.dk,000D3A0544961EE998C108E9E25F0044,100000089,Danish Fish Trading Company
000D3A0544961EE998C108E9E26B6044,2,supplier-mirjam.schmidt@sorali.de,3102050749,3102050004,http://www.sorali.de,000D3A0544961EE998C108E9E25F6044,100000090,Sorali
000D3A0544961EE998C109A0598BE044,1,demo_abap15_s4h@sap.com,+49 538426-4063,+49 736020-151660,http://www.sap.com,000D3A0544961EE998C109A0598B8044,100000091,Consumer
